Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,Player,xMLBAMID,playerids,playerid
CIN,Reds,38,143,163,36,24,6,0,6,19,21,18,0,38,1,1,0,,0,0,0.254204,0.339863,0.426404,0.766267,0.334175,0.110314,0.235101,0.46922,0.1722,2.52089,0.305348,-0.179867,,22.0413,2.79328,0.0134658,-0.294318,-0.474185,0.363257,1.3842101097106934,-3.2565959161147475,109.625,189.4,4.984210526,189.4,4.984210526,999.0,0.10650888,1B,/players/nathaniel-lowe/19566/stats/batting,18.0,NL,Nathaniel Lowe,663993,19566,19566
CHW,White Sox,60,232,258,53,33,9,1,10,32,30,21,0,82,4,2,0,,4,1,0.226424,0.297658,0.398067,0.695725,0.303763,0.0797218,0.31874,0.250116,0.171643,4.71747,0.30217,-0.086944,,28.5819,-1.9495,-0.783152,-0.0575075,-0.144452,0.355953,-2.112669602036476,-3.3109301328659058,93.5373,270.4,4.506666666,270.4,4.506666666,999.0,0.09756098,OF,/players/everson-pereira/23695/stats/batting,4.0,AL,Everson Pereira,677592,23695,23695
STL,Cardinals,51,201,219,49,34,10,1,4,23,22,14,0,57,3,1,1,,2,1,0.24226,0.296656,0.359886,0.656542,0.288806,0.0621976,0.261699,0.237669,0.117626,4.02408,0.315509,0.0256866,,21.5721,-4.31318,0.679906,-0.312428,-0.286741,0.35594,-4.0323425233364105,0.21848636865615845,85.5743,197.7,3.876470588,197.7,3.876470588,999.0,0.00934579,2B/SS,/players/thomas-saggese/27883/stats/batting,28.0,NL,Thomas Saggese,695336,27883,27883
LAD,Dodgers,29,107,124,24,15,5,0,3,15,13,14,0,34,1,1,1,,2,1,0.222213,0.314775,0.360863,0.675638,0.300296,0.109377,0.271351,0.403082,0.138651,4.51924,0.290068,-0.00679963,,13.3218,-1.28016,0.0317101,0.0229997,0.0162,0.352288,-1.1838211119174957,0.5131915956735611,91.807,116.1,4.003448275,116.1,4.003448275,999.0,0.0,2B/3B,/players/alex-freeland/31665/stats/batting,22.0,NL,Alex Freeland,690976,31665,31665
HOU,Astros,32,121,139,26,15,6,1,5,17,16,16,0,41,1,1,0,,4,1,0.217731,0.315615,0.391854,0.707469,0.311645,0.11764,0.29715,0.395895,0.174123,5.37297,0.28741,-0.0514104,,16.3059,-0.159569,-0.692848,0.0290591,-0.0223513,0.351539,-0.05527721159160137,-1.3099777698516846,99.7995,150.5,4.703125,150.5,4.703125,999.0,0.01449275,OF,/players/taylor-trammell/19960/stats/batting,21.0,AL,Taylor Trammell,666211,19960,19960
,,31,112,135,27,18,5,1,3,16,14,19,1,30,2,1,0,,2,1,0.241325,0.360465,0.389677,0.750143,0.33332,0.144,0.221212,0.650959,0.148352,4.59955,0.296288,-0.462695,,18.1476,2.21815,-0.179691,-0.124674,-0.587369,0.349032,1.5926508903503418,-2.747592806816101,113.682,151.6,4.89032258,151.6,4.89032258,999.0,0.91666667,OF,/players/jesse-winker/13590/stats/batting,-1.0,,Jesse Winker,608385,13590,13590
NYM,Mets,53,211,230,49,30,11,2,5,26,24,12,1,51,4,1,1,,5,1,0.229721,0.282431,0.374494,0.656924,0.285652,0.0512627,0.220749,0.232222,0.144772,5.81801,0.275812,0.233645,,22.0887,-5.12403,0.31576,0.231285,0.46493,0.33681,-3.7476752400398254,-0.6271411776542664,84.5671,208.4,3.932075471,208.4,3.932075471,999.0,0.00735294,OF,/players/tyrone-taylor/13675/stats/batting,25.0,NL,Tyrone Taylor,621438,13675,13675
SEA,Mariners,23,83,100,17,13,2,1,1,12,8,14,0,26,1,1,1,,4,1,0.20988,0.330627,0.297115,0.627742,0.28978,0.141894,0.261424,0.542772,0.0872355,5.96232,0.287317,0.00525185,,9.95915,-1.89601,0.109952,0.25072,0.255972,0.335555,-0.8445148468017578,0.6673594191670418,90.6939,82.9,3.604347826,82.9,3.604347826,999.0,0.06493506,2B/SS,/players/leo-rivas/21009/stats/batting,11.0,AL,Leo Rivas,660844,21009,21009
WSN,Nationals,37,132,153,29,20,6,0,3,16,14,17,0,38,2,1,1,,3,1,0.220767,0.319577,0.341207,0.660784,0.297198,0.1133,0.245809,0.460927,0.12044,4.06383,0.282026,0.0,,16.1134,-1.97046,0.0104242,-0.0884536,-0.0884536,0.334303,-2.0483874306082726,0.26922045834362507,89.1951,135.9,3.672972972,135.9,3.672972972,725.52001953125,0.2,C,/players/harry-ford/29958/stats/batting,24.0,NL,Harry Ford,695670,29958,29958
TBR,Rays,56,212,243,44,30,9,1,4,27,20,26,0,60,1,2,2,,11,3,0.208657,0.297468,0.313232,0.6107,0.275407,0.107744,0.24556,0.438767,0.104575,6.06307,0.270939,0.0796705,,21.3197,-7.44006,-0.455602,0.659219,0.738889,0.331076,-6.898103058338165,1.7479474544525146,73.3788,197.3,3.523214285,197.3,3.523214285,999.0,0.00826446,SS,/players/taylor-walls/22458/stats/batting,12.0,AL,Taylor Walls,670764,22458,22458
MIN,Twins,36,136,156,29,17,6,1,5,20,16,16,0,53,2,1,0,,5,1,0.211482,0.302893,0.383661,0.686554,0.301623,0.102106,0.34197,0.298583,0.172179,6.32197,0.299665,0.0201017,,16.9926,-1.44871,-0.0636772,0.316834,0.336935,0.329707,-1.2151890993118286,-0.9396030753850937,91.5623,157.2,4.366666666,157.2,4.366666666,999.0,0.03409091,OF,/players/james-outman/24770/stats/batting,8.0,AL,James Outman,681546,24770,24770
BOS,Red Sox,49,176,195,43,28,10,0,4,21,20,14,0,47,3,1,1,,3,1,0.242472,0.307648,0.374864,0.682512,0.30005,0.0737358,0.240792,0.306222,0.132392,4.04277,0.305916,-0.0898943,,20.9991,-2.06065,-2.46933,-0.230441,-0.320335,0.326515,-3.301146686077118,1.3424029350280762,87.041,185.3,3.781632653,185.3,3.781632653,999.0,0.01315789,C,/players/connor-wong/19896/stats/batting,3.0,AL,Connor Wong,657136,19896,19896
SEA,Mariners,44,165,190,38,24,8,0,6,22,21,20,1,52,3,1,0,,2,1,0.229001,0.320327,0.384784,0.705111,0.310423,0.105714,0.275011,0.384398,0.155783,3.48958,0.294217,-0.106215,,21.9881,-0.404947,-0.174985,-0.168573,-0.274788,0.322925,0.8229172825813293,-4.196281611919403,104.914,197.4,4.486363636,197.4,4.486363636,999.0,0.32926829,OF,/players/rob-refsnyder/13770/stats/batting,11.0,AL,Rob Refsnyder,608701,13770,13770
MIA,Marlins,49,188,213,42,25,8,1,8,25,26,21,0,64,2,1,0,,4,2,0.225462,0.308498,0.409927,0.718425,0.312856,0.0973774,0.297563,0.327249,0.184465,4.77217,0.290907,0.209663,,25.187,-0.0345366,0.108973,-0.295157,-0.0854944,0.310375,-0.4496970847249031,-3.622508578002453,98.5604,222.3,4.536734693,222.3,4.536734693,999.0,0.1978022,DH/OF,/players/christopher-morel/21897/stats/batting,20.0,NL,Christopher Morel,666624,21897,21897
KCR,Royals,47,184,202,49,35,9,1,4,22,21,13,0,43,4,1,1,,5,1,0.269212,0.327236,0.394067,0.721303,0.316255,0.0622749,0.21488,0.289813,0.124854,5.17961,0.330226,-0.0939756,,24.4195,0.525351,-0.021683,0.14862,0.0546448,0.290662,-0.09236123412847519,-4.034028800204396,99.3832,217.5,4.627659574,217.5,4.627659574,999.0,0.77227723,OF,/players/starling-marte/9241/stats/batting,7.0,AL,Starling Marte,516782,9241,9241
TBR,Rays,39,147,170,34,24,7,1,3,19,15,19,0,34,2,1,0,,6,2,0.228849,0.325206,0.336211,0.661417,0.297183,0.112666,0.198773,0.566805,0.107362,5.52977,0.277757,-0.00236524,,17.8766,-2.18836,0.0137046,0.233227,0.230862,0.282256,-2.0948940068483353,-0.9970978666096926,88.3797,166.4,4.266666666,166.4,4.266666666,999.0,0.075,2B/OF,/players/richie-palacios/24589/stats/batting,12.0,AL,Richie Palacios,680700,24589,24589
DET,Tigers,26,97,111,23,14,5,1,3,15,13,12,0,28,2,1,0,,2,1,0.241898,0.334664,0.419752,0.754416,0.329663,0.103276,0.249284,0.414289,0.177854,5.63876,0.302469,-0.00173196,,14.6756,1.50323,0.0742148,-0.123478,-0.12521,0.280113,1.370792880654335,-2.4739333391189575,111.386,123.2,4.738461538,123.2,4.738461538,999.0,0.5625,DH/OF,/players/jahmai-jones/18872/stats/batting,6.0,AL,Jahmai Jones,663330,18872,18872
MIA,Marlins,22,83,95,19,13,4,0,2,11,9,8,0,20,4,1,0,,1,0,0.232141,0.327594,0.343227,0.670821,0.302371,0.0883787,0.211192,0.418476,0.111086,3.80177,0.286747,-0.0311601,,10.455,-0.828358,0.0374503,-0.175033,-0.206193,0.279977,-1.1820325404405594,0.739610843360424,91.378,91.7,4.168181818,91.7,4.168181818,999.0,0.125,2B/SS,/players/leo-jimenez/23782/stats/batting,20.0,NL,Leo Jiménez,677870,23782,23782
MIL,Brewers,33,124,142,27,18,5,1,2,16,13,15,0,38,1,1,1,,5,1,0.21742,0.305803,0.329177,0.63498,0.284854,0.10664,0.266888,0.399569,0.111757,5.72903,0.290534,0.0371581,,13.4806,-3.24018,0.80278,0.105139,0.142297,0.279375,-2.9649568349123,0.9847244173288345,81.4737,120.9,3.663636363,120.9,3.663636363,999.0,0.01369863,OF,/players/blake-perkins/19921/stats/batting,23.0,NL,Blake Perkins,663368,19921,19921
WSN,Nationals,34,132,145,33,23,7,1,3,15,15,10,0,37,1,1,1,,4,1,0.250518,0.307709,0.370465,0.678174,0.297959,0.0721111,0.25502,0.282767,0.119948,4.96477,0.325934,0.00241405,,15.3478,-1.77631,-0.0568992,-0.0770411,-0.0746271,0.27906,-1.8409706726670265,-0.2559732533991337,89.7166,144.8,4.258823529,144.8,4.258823529,999.0,0.20588235,3B,/players/jose-tena/23691/stats/batting,24.0,NL,José Tena,677588,23691,23691
DET,Tigers,22,82,95,20,14,4,1,1,10,9,11,0,19,1,1,0,,2,1,0.236722,0.325881,0.351549,0.677429,0.301812,0.1116,0.203738,0.547763,0.114826,5.0553,0.289202,-0.0146787,,10.3315,-0.865031,0.0,0.00682002,-0.00785869,0.27872,-0.8790357112884521,0.3384259343147278,92.1997,93.7,4.259090909,93.7,4.259090909,999.0,0.0,OF,/players/maxwell-clark/sa3022683/stats/batting,6.0,AL,Max Clark,703601,sa3022683,sa3022683
SEA,Mariners,23,79,92,16,10,3,0,3,9,10,11,0,26,1,1,0,,0,0,0.203099,0.307031,0.353502,0.660533,0.294316,0.120517,0.28812,0.418286,0.150403,3.54084,0.262319,-0.147997,,9.44335,-1.39565,-0.872868,-0.0798253,-0.227823,0.271953,-0.8961413949728012,0.9187989830970764,93.8186,83.5,3.630434782,83.5,3.630434782,999.0,0.46875,C/DH,/players/mitch-garver/15161/stats/batting,11.0,AL,Mitch Garver,641598,15161,15161
TEX,Rangers,23,93,101,23,16,5,0,3,11,11,6,0,15,1,1,0,,1,0,0.249167,0.297051,0.388098,0.685148,0.298013,0.0589003,0.149396,0.394256,0.138931,3.96597,0.270451,-0.0193709,,10.7122,-1.23482,-0.0707036,-0.05937,-0.0787409,0.271262,-1.122750923037529,0.2904074639081955,91.2394,101.4,4.408695652,101.4,4.408695652,999.0,0.09302326,2B,/players/cody-freeman/25629/stats/batting,13.0,AL,Cody Freeman,683227,25629,25629
TBR,Rays,35,137,153,33,22,6,1,3,17,16,13,0,37,2,1,0,,2,1,0.2402,0.31259,0.368215,0.680805,0.300533,0.0856286,0.241821,0.354099,0.128015,4.82428,0.304848,0.00883048,,16.5047,-1.55378,0.800895,-0.159679,-0.150849,0.27023,-1.8282882273197174,-0.796172559261322,90.6877,145.1,4.145714285,145.1,4.145714285,999.0,0.04761905,OF,/players/ryan-vilade/22165/stats/batting,12.0,AL,Ryan Vilade,668723,22165,22165
MIN,Twins,37,147,162,33,20,7,1,5,17,19,11,0,48,2,1,1,,1,0,0.221965,0.280404,0.385359,0.665763,0.288793,0.0662875,0.297229,0.223018,0.163395,3.4894,0.288965,-0.0557123,,15.9157,-3.18424,-0.170004,-0.214713,-0.270425,0.26337,-3.5617769062519073,0.5665703266859055,82.7245,151.7,4.1,151.7,4.1,999.0,0.0,3B,/players/tristan-gray/19877/stats/batting,8.0,AL,Tristan Gray,656484,19877,19877
ARI,Diamondbacks,20,73,85,18,12,3,1,2,10,8,9,0,21,1,1,0,,2,1,0.243087,0.335164,0.372952,0.708117,0.31444,0.1075,0.241794,0.444593,0.129865,5.68214,0.313495,0.0,,10.1279,0.095445,0.0,-0.013143,-0.013143,0.260975,-0.012924649883643724,-0.262808620929718,100.002,92.0,4.6,92.0,4.6,999.0,0.0,OF,/players/ryan-waldschmidt/sa3025261/stats/batting,15.0,NL,Ryan Waldschmidt,814439,sa3025261,sa3025261
CHW,White Sox,92,359,399,88,59,16,2,11,45,45,34,1,80,2,3,1,,3,1,0.245459,0.312271,0.397,0.709271,0.308724,0.0859466,0.20036,0.428961,0.15154,4.04404,0.283445,-0.169895,,45.7221,-1.4024,-0.843348,-0.410846,-0.580741,0.257824,-2.0120298862457275,-9.209088325500488,96.9551,405.9,4.411956521,405.9,4.411956521,735.8099975585938,0.43571429,OF,/players/andrew-benintendi/17901/stats/batting,4.0,AL,Andrew Benintendi,643217,17901,17901
ARI,Diamondbacks,37,137,158,32,21,7,1,4,18,18,20,0,41,1,1,0,,1,0,0.237806,0.335689,0.394973,0.730661,0.321681,0.126531,0.256495,0.493309,0.157166,3.75387,0.302831,-0.200528,,19.8373,1.11001,0.0163044,-0.195665,-0.396194,0.257118,0.5360614657402039,-3.2991276532411575,104.963,170.7,4.613513513,170.7,4.613513513,999.0,0.57647059,1B/OF,/players/pavin-smith/19892/stats/batting,15.0,NL,Pavin Smith,656976,19892,19892
LAD,Dodgers,23,93,101,23,17,4,1,2,11,11,6,0,25,1,1,0,,6,1,0.249155,0.299342,0.353658,0.653,0.287223,0.0588388,0.24703,0.238185,0.104503,6.74418,0.320655,-0.0202473,,9.82645,-2.12061,-0.00664493,0.619317,0.59907,0.256307,-1.4559760093688965,0.5952068865299225,82.8514,101.5,4.413043478,101.5,4.413043478,740.77001953125,0.0,2B/SS,/players/hyeseong-kim/35322/stats/batting,22.0,NL,Hyeseong Kim,808975,35322,35322
COL,Rockies,84,324,362,85,57,17,1,9,40,41,31,0,68,5,2,0,,2,1,0.26063,0.331007,0.405418,0.736425,0.322373,0.0844261,0.18807,0.448908,0.144788,3.30256,0.302055,-0.148767,,45.5513,2.74105,0.893521,-0.572017,-0.720784,0.255708,-3.8262428045272827,-5.735645234584808,92.7682,400.6,4.769047619,400.6,4.769047619,999.0,0.25806452,1B/DH,/players/tj-rumfield/29805/stats/batting,19.0,NL,TJ Rumfield,681198,29805,29805
COL,Rockies,49,192,212,51,34,10,1,5,23,25,15,0,43,4,1,0,,6,2,0.264838,0.326658,0.412816,0.739474,0.32228,0.0687361,0.202418,0.339575,0.147978,5.32362,0.315408,-0.0588867,,26.6141,1.5865,0.436367,0.10227,0.0433834,0.253166,-1.7880750484764576,-2.788632720708847,92.7046,238.1,4.859183673,238.1,4.859183673,748.4099731445312,0.1125,1B/OF,/players/troy-johnston/26143/stats/batting,19.0,NL,Troy Johnston,687859,26143,26143
HOU,Astros,22,84,95,18,11,3,1,3,11,11,9,0,32,1,1,0,,4,1,0.216144,0.299105,0.375509,0.674614,0.297188,0.0939728,0.337305,0.278599,0.159365,6.55645,0.307011,-0.00208779,,9.9758,-1.22074,-0.180317,0.295758,0.29367,0.239727,-0.8409486413002014,-0.08077999204397202,89.8409,94.2,4.281818181,94.2,4.281818181,740.969970703125,0.0,2B/OF,/players/brice-matthews/33280/stats/batting,21.0,AL,Brice Matthews,694728,33280,33280
MIA,Marlins,43,164,185,37,23,7,1,6,21,22,18,0,61,2,1,0,,2,1,0.227534,0.308133,0.394996,0.70313,0.30833,0.0954525,0.327209,0.291717,0.167462,3.97436,0.314935,-0.0829252,,21.1918,-0.711143,0.437249,-0.199864,-0.282789,0.235169,-1.280220776796341,-2.5920722484588623,95.4601,186.6,4.339534883,186.6,4.339534883,999.0,0.02702703,OF,/players/griffin-conine/21626/stats/batting,20.0,NL,Griffin Conine,665052,21626,21626
STL,Cardinals,34,133,139,35,23,8,0,4,14,18,4,0,16,1,1,0,,1,0,0.260007,0.285088,0.405518,0.690605,0.297471,0.0316178,0.116079,0.272383,0.14551,2.73434,0.269899,-0.10016,,14.6978,-1.76262,-0.936612,-0.20081,-0.30097,0.227641,-1.7026698291301727,-0.816241592168808,91.5105,140.7,4.138235294,140.7,4.138235294,999.0,0.09677419,C/DH,/players/yohel-pozo/18848/stats/batting,28.0,NL,Yohel Pozo,650968,18848,18848
ATH,Athletics,34,122,134,27,18,5,0,3,12,14,9,0,34,1,1,1,,0,0,0.220305,0.278566,0.336745,0.615311,0.271852,0.0685236,0.255342,0.26836,0.116441,2.51031,0.280285,-0.0829929,,11.3106,-4.46706,0.484775,-0.157916,-0.240909,0.219516,-5.1208857744932175,3.0927996933460236,68.9927,101.9,2.997058823,101.9,2.997058823,999.0,0.02083333,C,/players/austin-wynns/15271/stats/batting,10.0,AL,Austin Wynns,642851,15271,15271
MIL,Brewers,25,96,108,23,17,4,1,1,12,10,9,0,29,1,1,1,,6,1,0.242151,0.313593,0.334542,0.648135,0.289329,0.0867342,0.267159,0.324654,0.092391,6.44748,0.331768,-0.00672026,,10.636,-2.07176,0.496504,0.544665,0.537945,0.2188,-1.4327883124351501,-0.008897602558135986,84.5394,98.1,3.924,98.1,3.924,999.0,0.0,OF,/players/brandon-lockridge/21496/stats/batting,23.0,NL,Brandon Lockridge,663604,21496,21496
ATH,Athletics,18,72,79,17,10,4,0,3,9,11,5,0,24,1,1,0,,1,0,0.241107,0.299062,0.423085,0.722147,0.312491,0.0598442,0.299608,0.199741,0.181978,4.61952,0.316382,0.00301573,,9.25614,-0.0360152,0.348813,-0.0823774,-0.0793617,0.214642,-0.35856349021196365,-0.2530391812324524,96.9877,82.9,4.605555555,82.9,4.605555555,748.5900268554688,0.01851852,OF,/players/colby-thomas/31855/stats/batting,10.0,AL,Colby Thomas,687515,31855,31855
TEX,Rangers,20,74,84,18,13,4,0,2,10,9,8,0,18,2,1,1,,3,1,0.2491,0.334064,0.377124,0.711188,0.314791,0.0965855,0.210805,0.458175,0.128024,5.09172,0.305056,0.0208334,,10.0747,0.118785,-0.127483,-0.0870362,-0.0662028,0.213258,0.21159127354621887,-1.03026083111763,102.797,90.1,4.505,90.1,4.505,999.0,0.09459459,OF,/players/alejandro-osuna/27915/stats/batting,13.0,AL,Alejandro Osuna,696030,27915,27915
WSN,Nationals,36,136,156,32,24,6,1,2,17,13,15,0,22,4,1,1,,3,1,0.236421,0.327022,0.329828,0.65685,0.296261,0.0954863,0.143056,0.667477,0.093407,4.32748,0.268732,0.00344269,,16.3132,-2.12815,0.0955957,-0.245195,-0.241753,0.210363,-2.359166696667671,-0.7803303077816963,88.5533,145.0,4.027777777,145.0,4.027777777,999.0,0.02,2B/3B,/players/jorbit-vivas/23917/stats/batting,24.0,NL,Jorbit Vivas,678391,23917,23917
CLE,Guardians,44,169,190,39,25,8,0,6,21,22,18,0,51,1,1,0,,1,0,0.232047,0.306876,0.392712,0.699588,0.306494,0.0930681,0.267297,0.348182,0.160664,2.99071,0.29164,-0.0391987,,21.3835,-1.00955,-0.112057,-0.318532,-0.357731,0.210148,-1.0589591264724731,-3.416686348617077,96.8607,187.9,4.270454545,187.9,4.270454545,748.3099975585938,0.4,DH/OF,/players/george-valera/22541/stats/batting,5.0,AL,George Valera,671655,22541,22541
CHW,White Sox,23,84,92,19,13,3,0,2,9,10,6,0,23,1,1,0,,1,0,0.224794,0.281233,0.356596,0.637829,0.280109,0.0625336,0.243569,0.256738,0.131802,3.44384,0.275364,-0.00321752,,8.45022,-2.4728,-0.26574,-0.131341,-0.134559,0.207371,-2.614053949713707,1.5398160517215729,77.2433,72.8,3.165217391,72.8,3.165217391,999.0,0.0,C,/players/drew-romo/27763/stats/batting,4.0,AL,Drew Romo,691011,27763,27763
WSN,Nationals,54,199,214,49,33,10,0,5,20,24,10,0,25,3,2,0,,1,0,0.243796,0.287527,0.374652,0.66218,0.288823,0.0483032,0.117606,0.410721,0.130856,2.51172,0.253735,-0.266565,,21.0799,-4.21115,-2.39925,-0.260305,-0.52687,0.204145,-4.723290801048279,1.7813098430633545,83.4583,192.3,3.561111111,192.3,3.561111111,720.3499755859375,0.0,C,/players/keibert-ruiz/19610/stats/batting,24.0,NL,Keibert Ruiz,660688,19610,19610
BOS,Red Sox,21,80,90,20,14,4,0,2,10,9,9,0,20,1,1,0,,3,1,0.249717,0.32764,0.371658,0.699298,0.309948,0.0956137,0.217726,0.439148,0.121941,4.63123,0.309695,-0.00712556,,10.3929,-0.226748,-0.436237,-0.0656641,-0.0727897,0.198185,-0.7232941761612892,-0.4362371042370796,93.8591,95.3,4.538095238,95.3,4.538095238,999.0,0.03488372,2B/3B,/players/andruw-monasterio/19455/stats/batting,3.0,AL,Andruw Monasterio,655316,19455,19455
TOR,Blue Jays,18,65,72,13,9,3,0,2,7,7,6,0,20,0,0,0,,0,0,0.206175,0.273417,0.33452,0.607937,0.268187,0.0805494,0.273463,0.294553,0.128345,3.27304,0.263326,-0.00892347,,5.87644,-2.61925,0.393807,-0.0707699,-0.0796934,0.197534,-2.6311929672956467,1.7981280982494354,69.8917,53.3,2.961111111,53.3,2.961111111,999.0,0.0,C,/players/brandon-valenzuela/23813/stats/batting,14.0,AL,Brandon Valenzuela,678218,23813,23813
WSN,Nationals,41,159,178,34,21,7,1,5,20,18,16,0,54,2,1,0,,4,1,0.21368,0.292011,0.357518,0.649529,0.286571,0.0902808,0.304123,0.296856,0.143838,4.96616,0.288359,-0.0132244,,17.2405,-3.83536,0.954169,0.0213532,0.00812876,0.19261,-3.8149641770869493,-0.24027514457702637,81.9159,163.2,3.980487804,163.2,3.980487804,999.0,0.04444444,OF,/players/joey-wiemer/27690/stats/batting,24.0,NL,Joey Wiemer,686894,27690,27690
COL,Rockies,17,64,72,16,11,3,1,2,9,8,6,0,19,1,0,1,,1,0,0.250923,0.322042,0.402151,0.724192,0.317014,0.0759406,0.263561,0.288133,0.151228,5.59769,0.326578,0.00328879,,8.79497,0.232912,0.301432,-0.0448762,-0.0415874,0.19184,-0.9779777377843857,0.44078370928764343,89.097,81.7,4.805882352,81.7,4.805882352,999.0,0.0,2B/SS,/players/ryan-ritter/31500/stats/batting,19.0,NL,Ryan Ritter,690022,31500,31500
ARI,Diamondbacks,41,149,161,35,23,8,0,4,16,17,8,0,43,2,1,1,,1,0,0.232801,0.28061,0.360122,0.640732,0.280477,0.0510511,0.269034,0.189757,0.127321,2.9836,0.301523,-0.232653,,14.8021,-4.26915,-0.37462,-0.13423,-0.366884,0.191132,-4.817058324813843,2.2736825346946716,76.737,139.7,3.407317073,139.7,3.407317073,999.0,0.0,C,/players/james-mccann/12859/stats/batting,15.0,NL,James McCann,543510,12859,12859
CHW,White Sox,25,97,107,23,16,4,1,2,12,10,7,0,31,1,1,1,,4,1,0.233036,0.292173,0.361012,0.653185,0.287125,0.0688819,0.290133,0.237415,0.127976,5.91689,0.313403,0.0175301,,10.3638,-2.24696,0.0318453,0.0634245,0.0809546,0.179659,-2.173738867044449,0.2525242939591408,82.076,96.7,3.868,96.7,3.868,999.0,0.03797468,OF,/players/derek-hill/16947/stats/batting,4.0,AL,Derek Hill,656537,16947,16947
CHW,White Sox,52,201,225,46,32,8,1,4,24,21,19,0,49,2,1,1,,4,2,0.23024,0.301468,0.344759,0.646227,0.286283,0.0855433,0.216716,0.394725,0.114519,4.79799,0.282906,-0.0122398,,21.6651,-4.88396,-0.822483,-0.33999,-0.352229,0.178715,-5.252465575933456,-0.7422360628843307,81.4963,188.1,3.617307692,188.1,3.617307692,999.0,0.0,OF,/players/tristan-peters/30063/stats/batting,4.0,AL,Tristan Peters,671976,30063,30063
BOS,Red Sox,17,62,73,15,9,3,0,3,9,9,10,1,19,1,1,0,,0,0,0.237595,0.342295,0.429832,0.772127,0.334441,0.1312,0.25468,0.515156,0.192237,3.05305,0.288882,-0.0977148,,9.89639,1.26796,-0.0166079,-0.102165,-0.19988,0.175825,0.7237755060195923,-1.5212375409901142,110.732,91.9,5.405882352,91.9,5.405882352,746.0599975585938,0.0,1B,/players/triston-casas/22514/stats/batting,3.0,AL,Triston Casas,671213,22514,22514
,,22,86,95,22,16,4,0,1,10,9,7,0,19,1,1,0,,5,1,0.250339,0.314012,0.345984,0.659996,0.292846,0.0760006,0.201925,0.376379,0.0956444,5.591,0.305918,0.109645,,9.71652,-1.56681,-0.789645,0.265211,0.374856,0.172634,-1.2189689874649048,-0.3282252550125122,85.8785,88.9,4.04090909,88.9,4.04090909,999.0,0.0,3B,/players/jon-berti/12037/stats/batting,-1.0,,Jon Berti,542932,12037,12037
DET,Tigers,14,55,61,13,9,2,0,1,7,7,5,0,14,1,0,0,,1,0,0.232637,0.303501,0.367991,0.671491,0.295359,0.0800483,0.222831,0.359233,0.135354,5.59856,0.283459,-0.0148846,,6.3639,-0.880923,0.130276,0.0108664,-0.00401825,0.169071,-0.888917570002377,0.42888666689395905,87.7551,52.9,3.778571428,52.9,3.778571428,999.0,0.0,3B,/players/hao-yu-lee/30080/stats/batting,6.0,AL,Hao-Yu  Lee,701678,30080,30080
LAD,Dodgers,33,128,140,29,19,6,0,4,15,16,10,0,32,1,1,1,,1,0,0.228336,0.289158,0.371155,0.660314,0.289218,0.0746997,0.229026,0.326162,0.14282,3.04578,0.272416,0.114159,,13.8753,-2.71786,-0.212154,-0.166585,-0.0524256,0.168106,-2.6792185083031654,-0.3525862842798233,84.2179,124.3,3.766666666,124.3,3.766666666,999.0,0.01801802,OF,/players/enrique-hernandez/10472/stats/batting,22.0,NL,Enrique Hernández,571771,10472,10472
TOR,Blue Jays,34,131,146,31,23,6,1,1,17,12,12,0,27,1,1,2,,5,1,0.236501,0.298861,0.319239,0.6181,0.27562,0.0788952,0.184959,0.426555,0.0827385,5.85613,0.28621,0.102943,,12.8178,-4.43903,1.17911,0.297537,0.40048,0.158356,-3.900945007801056,0.4167686700820923,75.0115,120.8,3.552941176,120.8,3.552941176,999.0,0.01176471,OF,/players/myles-straw/17620/stats/batting,14.0,AL,Myles Straw,664702,17620,17620
ATL,Braves,28,112,123,26,18,4,1,3,15,14,8,0,32,2,1,0,,4,1,0.233436,0.290315,0.368992,0.659308,0.28791,0.0628595,0.265011,0.237196,0.135556,6.26776,0.296506,-0.0420261,,11.9861,-2.5035,0.757363,0.290159,0.248133,0.156122,-2.3182987421751022,-0.2380077838897705,82.3421,113.9,4.067857142,113.9,4.067857142,999.0,0.05,OF,/players/eli-white/19346/stats/batting,16.0,NL,Eli White,642201,19346,19346
