Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,Player,xMLBAMID,playerids,playerid
CHW,White Sox,1,2,0,36,0,3,,36.0,159,34,19,18,4,33,18,,2,4.37179,1.4425,8.14765,4.50203,1.80977,1.05317,0.205861,0.11375,0.09211147576570511,,0.245399,0.292908,0.715505,4.51921,146.80000000000004,4.077777777777779,146.0,4.055555555555555,0.033215,-0.0377677,0,999.0,4,AL,Chris Murphy,669684,26214,26214
TBR,Rays,2,3,0,39,0,4,,39.0,170,39,21,19,5,34,16,,2,4.45211,1.40423,7.97965,3.69877,2.15738,1.1025,0.203,0.0940957,0.10890432447195053,,0.255172,0.301993,0.705533,4.37982,155.70000000000002,3.992307692307693,160.0,4.102564102564102,0.032654,-0.0661977,0,999.0,12,AL,Casey Legumina,668984,25921,25921
MIL,Brewers,1,1,0,24,0,1,,24.0,103,23,11,10,3,22,9,,1,3.78984,1.2914,8.30923,3.22012,2.58042,0.936111,0.218102,0.0845219,0.13357963413000107,,0.243413,0.295416,0.725684,3.83363,98.90000000000002,4.1208333333333345,99.0,4.125,0.0318625,0.0288708,0,999.0,23,NL,Angel Zerpa,672582,22717,22717
TOR,Blue Jays,1,1,0,17,0,1,,17.0,71,17,8,7,2,15,5,,1,3.8305,1.26842,8.04152,2.47363,3.2509,0.996681,0.211314,0.0650016,0.14631209522485733,,0.25358,0.302968,0.722184,3.71825,73.00000000000001,4.294117647058824,75.0,4.411764705882353,0.0313233,0.00549992,0,999.0,14,AL,Joe Mantiply,573009,14857,14857
CLE,Guardians,1,2,1,21,0,1,,27.0,120,27,15,14,4,25,12,,1,4.49225,1.4337,8.253,4.1168,2.00472,1.204,0.208736,0.104122,0.10461347550153732,,0.2509,0.29662,0.720177,4.54627,95.40000000000002,3.533333333333334,98.0,3.6296296296296298,0.0311885,-0.0211872,0,999.0,5,AL,Daniel Espino,682982,sa3011495,sa3011495
BOS,Red Sox,2,2,0,37,0,3,,37.0,161,38,20,18,5,29,14,,2,4.48227,1.40955,7.06647,3.34382,2.11329,1.12163,0.180341,0.0853366,0.09500458091497421,,0.264074,0.302348,0.704825,4.45394,135.5,3.6621621621621623,142.0,3.8378378378378377,0.0310314,-0.0279865,0,999.0,3,AL,Ryan Watson,670245,27853,27853
KCR,Royals,3,3,0,42,0,6,,42.0,184,36,21,19,4,48,24,,3,4.08332,1.4337,10.255,5.24567,1.95494,0.846786,0.258965,0.132467,0.12649758160114288,,0.226726,0.300394,0.722799,4.02108,207.00000000000003,4.928571428571429,197.0,4.690476190476191,0.0310004,0.00561464,0,999.0,7,AL,Alex Lange,656638,19883,19883
TOR,Blue Jays,2,2,0,42,0,6,,42.0,180,39,21,19,6,42,16,,1,4.1379,1.33217,9.01381,3.55359,2.53653,1.27287,0.232753,0.0917601,0.14099256694316864,,0.241079,0.289936,0.73509,4.21559,192.6,4.585714285714285,189.0,4.5,0.0304938,-0.0245826,0,999.0,14,AL,Spencer Miles,693686,31621,31621
CLE,Guardians,1,1,1,12,0,1,,19.0,80,20,10,9,3,13,5,,1,4.51329,1.3424,6.25828,2.49981,2.5035,1.347,0.161657,0.0645724,0.09708476066589355,,0.2672,0.291449,0.708893,4.64116,63.69999999999999,3.352631578947368,68.0,3.5789473684210527,0.0300593,0.000750151,0,999.0,5,AL,Trenton Denholm,671143,sa3018139,sa3018139
LAA,Angels,3,3,0,44,0,6,,44.0,190,39,23,21,6,46,21,,2,4.40147,1.37557,9.4489,4.34786,2.17323,1.17823,0.241872,0.111296,0.13057617098093033,,0.234471,0.290059,0.710927,4.34017,197.4,4.486363636363636,189.0,4.295454545454546,0.0299726,-0.0355572,0,999.0,1,AL,José Fermin,820862,33908,33908
MIA,Marlins,2,2,0,39,0,3,,39.0,170,36,20,18,5,41,17,,2,4.18968,1.34822,9.40249,3.97722,2.36409,1.21528,0.241778,0.102271,0.13950709253549576,,0.236002,0.289899,0.729425,4.24336,170.50000000000003,4.371794871794872,167.0,4.282051282051282,0.0299411,0.0191057,0,999.0,20,NL,Lake Bachar,669199,19222,19222
BAL,Orioles,0,0,0,6,0,1,,6.0,27,5,2,2,1,9,3,,0,3.02175,1.18091,12.7553,4.26896,2.98792,0.834,0.341561,0.114314,0.22724682092666626,,0.194142,0.288278,0.775065,3.03482,32.10000000000001,5.350000000000001,30.0,5.0,0.0295114,0.0282044,0,999.0,2,AL,Félix Bautista,642585,20666,20666
STL,Cardinals,0,1,1,1,0,0,,7.0,33,8,4,4,1,6,3,,0,4.66768,1.4786,6.97518,4.08328,1.70823,1.202,0.175152,0.102534,0.0726180151104927,,0.260764,0.294972,0.712128,4.80472,21.7,3.1,25.0,3.5714285714285716,0.0294154,0.0311291,1,999.0,28,NL,Tink Hence,693311,sa3014709,sa3014709
WSN,Nationals,2,4,8,19,0,1,,51.0,230,54,31,29,8,39,25,,2,5.08885,1.54387,6.84995,4.39552,1.55839,1.33727,0.169313,0.108646,0.06066703796386719,,0.265532,0.29586,0.699526,5.10539,139.6,2.7372549019607844,152.0,2.980392156862745,0.0294049,0.0809572,3,999.0,24,NL,Riley Cornelio,683000,31953,31953
SFG,Giants,1,1,0,18,0,1,,18.0,78,18,8,8,2,16,6,,1,3.65981,1.3043,7.90205,2.86377,2.75932,0.789,0.206946,0.0749987,0.1319468691945076,,0.253685,0.307532,0.725831,3.58552,76.80000000000003,4.266666666666668,79.0,4.388888888888889,0.0293272,0.0189512,0,999.0,30,NL,Jason Foley,671345,19531,19531
TBR,Rays,1,1,0,11,0,1,,11.0,48,11,5,5,1,11,4,,1,3.6907,1.3082,8.59488,3.38249,2.54099,0.865,0.224424,0.0883215,0.13610249012708664,,0.243462,0.300971,0.73199,3.75159,51.50000000000001,4.6818181818181825,53.0,4.818181818181818,0.0286124,0.0119215,0,999.0,12,AL,Manuel Rodríguez,655889,20794,20794
TBR,Rays,0,0,0,10,0,1,,10.0,40,9,4,4,1,11,3,,0,3.53652,1.20587,9.79508,2.95853,3.31079,1.019,0.260873,0.0787947,0.18207795172929764,,0.230977,0.294272,0.745132,3.55357,55.300000000000004,5.53,54.0,5.4,0.028281,0.0278195,0,999.0,12,AL,Michael Grove,675627,23221,23221
MIN,Twins,2,2,0,43,0,6,,43.0,187,41,21,20,5,42,19,,3,4.14663,1.39387,8.73323,4.06764,2.147,0.958029,0.2228,0.103773,0.11902748793363571,,0.245792,0.303216,0.718556,4.14765,192.1,4.467441860465116,192.0,4.465116279069767,0.0279678,0.00403743,0,999.0,8,AL,Anthony Banda,607455,14706,14706
MIN,Twins,1,1,0,22,0,1,,22.0,96,22,11,11,3,20,8,,1,4.27326,1.34138,7.95497,3.18353,2.49879,1.08633,0.20482,0.0819677,0.12285209447145462,,0.252817,0.298741,0.706712,4.16299,85.7,3.8954545454545455,88.0,4.0,0.0277682,-0.00581367,0,999.0,8,AL,Cody Laweryson,689520,26429,26429
NYM,Mets,3,3,0,39,0,4,,39.0,165,37,20,18,5,36,14,,2,4.28754,1.32069,8.3786,3.34282,2.50645,1.2089,0.216871,0.0865252,0.1303456425666809,,0.245786,0.291375,0.71011,4.31088,170.90000000000003,4.382051282051283,170.0,4.358974358974359,0.0277425,-0.0309478,0,999.0,25,NL,Austin Warren,681810,24937,24937
CIN,Reds,2,3,0,44,0,6,,44.0,193,40,24,22,5,44,22,,4,4.45978,1.41175,8.99193,4.54078,1.98026,1.05303,0.228364,0.11532,0.11304382979869843,,0.239438,0.295647,0.700196,4.41631,194.10000000000002,4.411363636363637,189.0,4.295454545454546,0.0268872,-0.0255784,0,999.0,18,NL,Sam Moll,594580,14874,14874
TOR,Blue Jays,2,2,0,35,0,1,,35.0,155,30,16,15,4,39,20,,2,3.80872,1.42763,10.0134,5.0765,1.9725,0.906182,0.25395,0.128745,0.12520495057106018,,0.228806,0.297889,0.748424,4.03961,147.8,4.222857142857143,139.0,3.9714285714285715,0.0263993,0.0243642,0,748.52001953125,14,AL,Brendon Little,663893,21574,21574
SDP,Padres,2,2,0,45,0,8,,45.0,195,42,21,20,5,40,20,,3,3.90129,1.35994,7.91439,3.91967,2.01915,0.909906,0.203727,0.100897,0.10282943397760391,,0.241852,0.28972,0.727253,4.17323,205.3,4.562222222222222,203.0,4.511111111111111,0.0254541,0.127067,0,999.0,29,NL,Wandy Peralta,593974,14295,14295
CLE,Guardians,1,2,0,30,0,1,,30.0,131,28,15,14,4,29,13,,1,4.06669,1.37248,8.59984,3.90486,2.20234,1.066,0.220825,0.100268,0.12055660039186478,,0.243838,0.29552,0.731999,4.19734,120.00000000000001,4.000000000000001,118.0,3.933333333333333,0.0249472,-0.0208226,0,999.0,5,AL,Codi Heuer,676051,23293,23293
BOS,Red Sox,1,1,0,18,0,1,,18.0,76,16,9,8,2,18,7,,1,4.11695,1.33106,9.1629,3.73248,2.45491,1.10186,0.237061,0.0965659,0.14049498736858368,,0.240238,0.296926,0.720122,4.13161,83.00000000000003,4.6111111111111125,80.0,4.444444444444445,0.0241847,0.00483264,0,536.780029296875,3,AL,Johan Oviedo,670912,22487,22487
PIT,Pirates,2,2,1,28,0,1,,34.0,148,35,19,18,5,26,14,,2,4.70677,1.44178,7.06099,3.67374,1.92202,1.22155,0.178105,0.0926655,0.08543936908245087,,0.262211,0.297154,0.701162,4.72011,107.10000000000002,3.150000000000001,113.0,3.323529411764706,0.0240664,0.0110853,0,999.0,27,NL,Wilber Dotel,696062,28901,28901
COL,Rockies,0,1,1,1,0,0,,7.0,31,8,5,4,1,6,3,,0,5.59601,1.55377,7.70178,4.28684,1.79661,1.546,0.189718,0.105598,0.08412035554647446,,0.270984,0.30716,0.681699,5.26041,21.7,3.1,25.0,3.5714285714285716,0.0237031,0.00482493,0,999.0,19,NL,McCade Brown,685326,30004,30004
BAL,Orioles,1,1,0,24,0,1,,24.0,103,22,11,10,3,25,11,,1,3.82851,1.36198,9.35721,4.1052,2.27936,0.955,0.24204,0.106188,0.13585209846496582,,0.238501,0.301528,0.7408,3.92757,101.50000000000001,4.229166666666667,99.0,4.125,0.022961,0.0171116,0,999.0,2,AL,Colin Selby,681882,24986,24986
COL,Rockies,1,2,0,32,0,0,,32.0,141,32,17,16,4,31,16,,2,4.39483,1.49273,8.73637,4.51202,1.93624,1.033,0.219187,0.113202,0.10598458349704742,,0.255793,0.314168,0.724346,4.3446,112.40000000000002,3.5125000000000006,116.0,3.625,0.0225401,0.0335663,0,999.0,19,NL,Welinton Herrera,700327,sa3016061,sa3016061
SFG,Giants,2,2,0,44,0,9,,44.0,192,43,21,19,4,39,20,,2,3.86618,1.40921,8.04504,4.01409,2.0042,0.778,0.205685,0.102627,0.10305774211883545,,0.249839,0.304965,0.727819,3.94308,212.60000000000002,4.831818181818182,216.0,4.909090909090909,0.0224799,0.073151,0,999.0,30,NL,Gregory Santos,666619,21894,21894
TEX,Rangers,1,1,0,28,0,1,,28.0,121,25,14,13,3,29,13,,1,4.07722,1.36127,9.23539,4.09089,2.25755,1.108,0.237452,0.105181,0.13227078318595886,,0.236669,0.292182,0.734637,4.15425,125.30000000000004,4.475000000000001,121.0,4.321428571428571,0.0216974,-0.0152963,0,999.0,13,AL,Josh Sborz,622250,18323,18323
PHI,Phillies,0,1,1,1,0,0,,7.0,33,8,4,4,1,5,3,,0,4.9663,1.5301,6.18671,4.22971,1.46268,1.291,0.154392,0.105554,0.04883768409490585,,0.269002,0.294743,0.705061,5.15931,19.7,2.814285714285714,23.0,3.2857142857142856,0.0216717,0.0484446,0,999.0,26,NL,Tucker Davidson,656353,19871,19871
BOS,Red Sox,1,1,0,26,0,1,,26.0,113,24,13,12,3,24,13,,1,4.23444,1.4306,8.56113,4.44711,1.9251,1.00487,0.216972,0.112707,0.10426509380340576,,0.243725,0.296758,0.720386,4.3096,103.1,3.965384615384615,101.0,3.8846153846153846,0.0216327,0.00671347,0,999.0,3,AL,Eduardo Rivera,700842,31280,31280
CHC,Cubs,1,1,0,21,0,1,,21.0,91,17,10,9,2,23,13,,2,3.88132,1.40547,10.0473,5.42297,1.85274,0.815362,0.255859,0.138097,0.11776134371757507,,0.218734,0.289117,0.73033,4.15753,91.60000000000001,4.361904761904762,84.0,4.0,0.0208841,0.0108929,0,999.0,17,NL,Luke Little,681432,28036,28036
ARI,Diamondbacks,0,0,0,8,0,1,,8.0,34,7,4,3,1,8,3,,0,3.71427,1.29961,9.08781,3.41206,2.66344,0.885,0.238097,0.0893947,0.14870242029428482,,0.240835,0.302933,0.731931,3.65051,39.7,4.9625,38.0,4.75,0.0196641,0.00114491,0,999.0,15,NL,Cristian Mena,691441,27974,27974
TBR,Rays,1,1,0,21,0,1,,21.0,90,20,10,9,2,19,7,,1,3.82226,1.3115,7.94618,3.12511,2.54269,1.008,0.206601,0.081253,0.12534809112548828,,0.248727,0.295732,0.735141,4.01546,96.80000000000001,4.60952380952381,97.0,4.619047619047619,0.0194765,0.0086365,0,999.0,12,AL,Joe Rock,697812,30016,30016
CLE,Guardians,0,1,1,1,0,0,,7.0,33,8,4,4,1,5,4,,0,4.79869,1.54336,6.63109,4.47479,1.48188,1.153,0.164011,0.110678,0.05333314090967178,,0.265686,0.298777,0.709328,4.99122,16.7,2.3857142857142857,20.0,2.857142857142857,0.0193884,0.0238868,0,999.0,5,AL,Ryan Webb,669067,sa3018280,sa3018280
BOS,Red Sox,2,2,0,32,0,1,,32.0,138,34,17,16,4,26,9,,1,4.40579,1.34828,7.25412,2.60987,2.7795,1.22556,0.187127,0.067324,0.11980293691158295,,0.264963,0.302143,0.707324,4.23288,125.20000000000002,3.9125000000000005,134.0,4.1875,0.0186583,-0.0214928,0,999.0,3,AL,Jack Anderson,681252,30086,30086
MIA,Marlins,2,3,0,55,6,9,,55.0,238,56,28,26,6,43,21,,2,4.2556,1.40742,7.01221,3.43763,2.03984,1.00046,0.179004,0.0877542,0.09125026315450668,,0.260629,0.300335,0.713526,4.27608,270.6,4.920000000000001,280.0,5.090909090909091,0.0186385,0.224762,0,999.0,20,NL,Tyler Phillips,663969,20629,20629
CLE,Guardians,2,2,0,35,0,1,,35.0,151,33,17,16,4,35,15,,2,4.06218,1.35897,8.87184,3.87203,2.29126,0.995641,0.227997,0.0995072,0.12849002331495285,,0.242676,0.299598,0.721312,4.09115,147.0,4.2,146.0,4.171428571428572,0.0182038,-0.0071976,0,999.0,5,AL,Colin Holderman,670059,22361,22361
NYM,Mets,0,0,0,10,0,1,,10.0,40,9,4,4,1,9,2,,0,3.76985,1.19124,8.29072,2.24916,3.68614,1.22,0.220626,0.0598528,0.16077299416065216,,0.242175,0.284701,0.738968,3.92,54.300000000000004,5.430000000000001,53.0,5.3,0.016824,0.0260982,0,999.0,25,NL,Justin Hagenman,663795,21546,21546
KCR,Royals,1,1,0,13,0,1,,13.0,55,13,6,6,1,12,5,,1,3.98734,1.34321,8.14756,3.1954,2.54977,0.987,0.210748,0.0826537,0.12809456139802933,,0.253864,0.305294,0.72422,3.95942,60.10000000000001,4.6230769230769235,62.0,4.769230769230769,0.0166836,0.0167481,0,999.0,7,AL,James McArthur,663704,21527,21527
COL,Rockies,1,2,0,33,0,0,,33.0,148,38,19,18,4,25,12,,1,4.79318,1.48755,6.74255,3.25575,2.07097,1.208,0.169163,0.0816832,0.08747998625040054,,0.279848,0.315839,0.703751,4.59909,107.20000000000006,3.2484848484848503,124.0,3.757575757575758,0.016606,-0.00484893,0,999.0,19,NL,Sammy Peralta,671111,25589,25589
WSN,Nationals,3,3,0,48,1,10,,48.0,209,46,25,23,6,45,21,,3,4.27334,1.41012,8.41117,4.04802,2.07785,1.10179,0.213817,0.102903,0.11091393232345581,,0.248597,0.298612,0.72188,4.38103,224.80000000000004,4.6833333333333345,225.0,4.6875,0.0161623,0.025185,0,999.0,24,NL,PJ Poulin,676571,23394,23394
ATL,Braves,1,0,0,11,0,1,,11.0,48,10,5,5,1,12,5,,0,3.79403,1.37014,9.46385,4.24842,2.22762,0.885139,0.242817,0.109003,0.13381405919790268,,0.235233,0.299755,0.739765,3.84872,56.10000000000001,5.1000000000000005,55.0,5.0,0.0157992,0.0161656,0,999.0,16,NL,Ian Hamilton,641656,19261,19261
ATH,Athletics,2,2,0,34,0,1,,34.0,145,34,17,16,4,29,11,,1,4.19761,1.33599,7.67267,3.04614,2.51882,1.18386,0.198735,0.0789,0.11983487755060196,,0.254531,0.295053,0.720508,4.25208,140.00000000000003,4.11764705882353,144.0,4.235294117647059,0.0155113,0.00469876,0,999.0,10,AL,Brady Basso,669620,25582,25582
NYM,Mets,1,1,0,22,0,1,,22.0,92,20,10,9,3,21,8,,1,3.92192,1.28169,8.85516,3.24369,2.72996,1.168,0.231217,0.0846962,0.14652112871408463,,0.239453,0.289529,0.738228,4.07816,92.9,4.222727272727273,90.0,4.090909090909091,0.0139976,0.019166,0,999.0,25,NL,Adbert Alzolay,640470,17859,17859
STL,Cardinals,2,2,0,43,0,8,,43.0,187,44,22,20,5,34,15,,2,4.20711,1.34742,7.06022,3.027,2.33242,0.988284,0.182167,0.0781024,0.10406490415334702,,0.257313,0.296949,0.703736,4.12449,191.29999999999998,4.448837209302325,199.0,4.627906976744186,0.0136072,-0.00300325,0,999.0,28,NL,Gordon Graceffo,700669,29519,29519
SFG,Giants,1,1,0,16,0,1,,16.0,69,15,8,7,2,16,7,,1,3.93224,1.32941,8.91089,3.74212,2.38124,1.025,0.229901,0.0965465,0.1333540603518486,,0.237475,0.291528,0.7333,4.01371,66.80000000000001,4.175000000000001,66.0,4.125,0.0130955,-0.0109643,0,999.0,30,NL,Michael Fulmer,605242,13218,13218
PHI,Phillies,1,1,0,29,0,1,,29.0,126,27,16,15,4,29,13,,1,4.67483,1.38509,9.17609,4.02548,2.2795,1.3505,0.233975,0.102643,0.1313316896557808,,0.241487,0.290271,0.702828,4.469,115.20000000000003,3.9724137931034496,113.0,3.896551724137931,0.0130768,-0.0365275,0,999.0,26,NL,Trevor Richards,670950,19309,19309
TOR,Blue Jays,0,0,0,9,0,1,,9.0,38,8,4,4,1,10,4,,0,3.81143,1.33103,9.78772,4.21513,2.32205,1.014,0.252633,0.108798,0.1438353732228279,,0.227788,0.289915,0.743549,3.97736,45.500000000000014,5.055555555555557,44.0,4.888888888888889,0.0130553,0.00932579,0,999.0,14,AL,Yariel Rodríguez,684320,33838,33838
PIT,Pirates,2,2,0,40,0,4,,40.0,171,40,21,19,5,34,13,,1,4.29917,1.33041,7.57411,2.84688,2.6605,1.17437,0.195887,0.0736279,0.12225884944200516,,0.256736,0.296722,0.709795,4.18709,172.5,4.3125,177.0,4.425,0.0129552,0.00234456,0,999.0,27,NL,Chris Devenski,606965,12763,12763
TEX,Rangers,1,1,0,14,0,1,,14.0,61,14,7,6,2,13,5,,1,4.04026,1.304,8.18775,2.94498,2.78024,1.116,0.213699,0.0768637,0.13683569431304932,,0.250888,0.298223,0.7251,4.01923,54.60000000000003,3.900000000000002,56.0,4.0,0.012475,-0.00768063,0,999.0,13,AL,Ryan Brasier,518489,5615,5615
NYY,Yankees,1,1,0,34,0,1,,34.0,146,33,17,16,4,27,14,,1,4.15724,1.38254,7.2895,3.67183,1.98525,0.952729,0.186658,0.0940221,0.0926353931427002,,0.250303,0.291733,0.711802,4.22842,129.60000000000002,3.8117647058823536,131.0,3.8529411764705883,0.0122855,-0.0242537,0,999.0,9,AL,Yerry De los Santos,660787,21420,21420
ARI,Diamondbacks,1,1,0,27,0,1,,27.0,120,27,13,12,3,26,12,,1,4.06991,1.40058,8.61824,3.89478,2.21277,0.976597,0.21963,0.0992557,0.1203741654753685,,0.248445,0.303706,0.728527,4.02399,109.7,4.062962962962963,113.0,4.185185185185185,0.0122753,0.0192305,0,999.0,15,NL,Taylor Rashi,688497,26344,26344
CLE,Guardians,1,1,0,18,0,1,,18.0,76,16,8,8,2,18,8,,1,3.92371,1.34844,9.48425,4.13008,2.29639,1.035,0.244165,0.106326,0.1378394141793251,,0.23372,0.293698,0.738319,4.05236,80.00000000000003,4.444444444444446,77.0,4.277777777777778,0.0115661,0.0189405,0,999.0,5,AL,Franco Aleman,680916,sa3018178,sa3018178
CIN,Reds,0,1,1,1,0,0,,7.0,33,8,5,4,1,5,3,,0,5.3585,1.54204,6.32004,3.99279,1.58286,1.591,0.156666,0.0989763,0.057689517736434937,,0.274538,0.295213,0.700373,5.47313,19.7,2.814285714285714,23.0,3.2857142857142856,0.011445,-0.0274086,0,999.0,18,NL,Jared Lyons,805723,sa3020483,sa3020483
HOU,Astros,2,2,0,37,0,1,,37.0,159,33,19,18,5,37,18,,2,4.30586,1.3893,9.1221,4.34803,2.09798,1.21,0.233324,0.111213,0.12211044877767563,,0.237501,0.289314,0.729726,4.44144,144.5,3.9054054054054053,138.0,3.72972972972973,0.0114225,-0.030404,0,999.0,21,AL,Nate Pearson,663878,20160,20160
DET,Tigers,0,0,0,6,0,0,,6.0,27,6,3,3,1,5,2,,0,3.7175,1.32945,7.18485,3.03395,2.36815,0.877,0.18673,0.0788507,0.10787955671548843,,0.254632,0.29816,0.734339,3.93956,20.500000000000007,3.416666666666668,21.0,3.5,0.0113135,-0.00289722,0,999.0,6,AL,Sean Guenther,674944,20045,20045
MIA,Marlins,2,2,0,32,0,1,,32.0,139,29,16,14,4,32,15,,1,4.04761,1.37831,9.0295,4.28584,2.10682,1.043,0.231356,0.109813,0.12154284864664078,,0.236417,0.291561,0.734094,4.19748,132.20000000000002,4.1312500000000005,128.0,4.0,0.0112939,0.00593846,0,999.0,20,NL,Josh White,687985,sa3019953,sa3019953
TOR,Blue Jays,2,1,0,30,0,1,,30.0,130,29,15,14,4,29,10,,2,4.08615,1.28623,8.61656,3.04261,2.83196,1.2078,0.224883,0.079409,0.14547397941350937,,0.245487,0.293767,0.722863,4.14972,123.4,4.113333333333333,124.0,4.133333333333334,0.0109968,-0.0190445,0,999.0,14,AL,Chase Lee,695445,29574,29574
MIL,Brewers,1,1,0,27,0,1,,27.0,117,27,14,12,3,23,9,,1,4.07611,1.29011,7.38547,2.84583,2.59519,1.04335,0.193185,0.0744396,0.11874546855688095,,0.251099,0.291627,0.707662,4.10864,112.7,4.174074074074074,116.0,4.296296296296297,0.0103858,-0.0176665,0,999.0,23,NL,Easton McGee,668834,22176,22176
MIL,Brewers,2,2,0,42,0,5,,42.0,179,42,21,19,5,33,12,,2,4.1438,1.28269,6.96519,2.65145,2.62694,1.12069,0.182033,0.0692948,0.11273841559886932,,0.253135,0.287379,0.707351,4.25029,184.10000000000002,4.383333333333334,189.0,4.5,0.00998748,-0.00364058,0,999.0,23,NL,Jake Woodford,663765,18674,18674
CIN,Reds,1,1,0,13,0,1,,13.0,57,12,6,6,2,14,7,,0,4.14047,1.44065,9.58483,4.82455,1.98668,1.138,0.241964,0.121793,0.1201704666018486,,0.236323,0.29516,0.746954,4.36985,51.39999999999999,3.953846153846153,50.0,3.8461538461538463,0.00946124,0.0245241,0,999.0,18,NL,Andrew Chafin,605177,12988,12988
PHI,Phillies,0,1,1,1,0,0,,7.0,32,8,4,4,1,5,3,,0,5.25421,1.49215,6.05667,3.45147,1.75481,1.538,0.151148,0.0861334,0.06501422077417374,,0.275823,0.295305,0.693332,5.30952,19.7,2.814285714285714,23.0,3.2857142857142856,0.00904282,0.0483871,0,999.0,26,NL,Bryse Wilson,669060,19990,19990
TEX,Rangers,1,1,0,21,0,1,,21.0,92,17,10,9,2,24,13,,1,3.94852,1.44112,10.4532,5.48022,1.90744,0.931,0.263653,0.138223,0.12542949616909027,,0.222644,0.294697,0.745155,4.15938,96.60000000000001,4.6000000000000005,89.0,4.238095238095238,0.00886481,0.00429789,0,999.0,13,AL,Michel Otañez,671305,22533,22533
DET,Tigers,0,0,0,8,0,0,,8.0,34,7,4,3,1,8,4,,0,3.82398,1.37137,9.41265,4.41602,2.13148,0.923,0.24159,0.113344,0.12824612110853195,,0.232064,0.294009,0.741054,3.97853,32.7,4.0875,31.0,3.875,0.00870466,-0.00382167,0,999.0,6,AL,Ricky Vanasco,676568,23391,23391
CHC,Cubs,1,1,0,18,0,1,,18.0,77,16,9,8,2,18,10,,1,4.13293,1.43169,9.26604,4.88243,1.89783,1.0158,0.234817,0.123729,0.111087866127491,,0.234184,0.29245,0.731489,4.30584,74.00000000000003,4.1111111111111125,71.0,3.9444444444444446,0.0085274,-0.00408489,0,999.0,17,NL,Riley Martin,702303,29934,29934
ATL,Braves,1,1,0,14,0,1,,14.0,63,13,7,6,1,15,7,,1,3.78452,1.39616,9.25378,4.30105,2.15152,0.852,0.235764,0.10958,0.1261834353208542,,0.240629,0.305802,0.740908,3.94449,67.50000000000003,4.821428571428574,67.0,4.785714285714286,0.00838884,0.00116532,0,999.0,16,NL,Danny Young,664849,18439,18439
ATL,Braves,0,0,0,6,0,1,,6.0,27,5,3,3,1,7,3,,0,3.7805,1.26166,10.3635,3.6269,2.85739,1.09,0.272442,0.0953463,0.17709564417600632,,0.226694,0.293242,0.7424,3.72288,28.10000000000001,4.6833333333333345,26.0,4.333333333333333,0.00823803,0.000499425,0,999.0,16,NL,AJ Smith-Shawver,700363,29960,29960
ARI,Diamondbacks,1,1,0,18,0,1,,18.0,76,17,9,8,2,17,7,,1,3.97896,1.3655,8.49395,3.66898,2.31507,0.918,0.219615,0.0948634,0.12475182116031647,,0.248775,0.305173,0.724384,3.91522,78.40000000000002,4.355555555555557,78.0,4.333333333333333,0.00812416,0.00256919,0,999.0,15,NL,Drey Jameson,686753,26260,26260
WSN,Nationals,2,2,0,33,0,1,,33.0,145,33,18,16,5,30,12,,1,4.38597,1.36926,8.17188,3.36296,2.42997,1.25232,0.209029,0.0860216,0.12300791591405869,,0.252954,0.296477,0.718196,4.35188,121.90000000000005,3.693939393939395,125.0,3.787878787878788,0.00799002,-0.0437904,0,999.0,24,NL,Paxton Schultz,687606,25501,25501
PHI,Phillies,1,1,0,14,0,1,,14.0,62,14,7,7,2,14,6,,1,4.19552,1.326,8.76058,3.45881,2.53283,1.13158,0.227001,0.0896235,0.1373773291707039,,0.245112,0.297497,0.713077,4.16149,53.60000000000003,3.8285714285714305,55.0,3.9285714285714284,0.00792849,0.00454232,0,999.0,26,NL,Kyle Backhus,679775,29615,29615
BAL,Orioles,1,1,0,27,0,1,,27.0,119,27,14,13,4,24,11,,1,4.35483,1.41154,8.038,3.72491,2.1579,1.21311,0.204204,0.0946306,0.10957304388284683,,0.25361,0.296934,0.726839,4.42058,96.40000000000002,3.5703703703703713,99.0,3.6666666666666665,0.00783566,-0.0319868,0,999.0,2,AL,Cameron Foster,671382,31942,31942
NYY,Yankees,0,0,0,10,0,1,,10.0,42,8,4,4,1,11,5,,1,3.84976,1.34351,9.8549,4.41205,2.23363,1.078,0.25294,0.113242,0.13969825953245163,,0.225476,0.285455,0.749228,4.13629,48.900000000000006,4.890000000000001,45.0,4.5,0.00747585,0.0238561,0,999.0,9,AL,Carlos Lagrange,801739,sa3019390,sa3019390
SDP,Padres,2,2,0,40,0,4,,40.0,174,36,19,18,5,41,19,,1,4.02605,1.35594,9.14544,4.12879,2.21504,1.211,0.235851,0.106477,0.12937410920858383,,0.234929,0.285817,0.750286,4.32066,178.9,4.4725,173.0,4.325,0.00703489,0.0502508,0,999.0,29,NL,Yuki Matsui,673513,33826,33826
